증권종류,회사명,종목코드,업종,주요제품,상장일,결산일,대표자명,홈페이지,지역
코스닥,대창솔루션,096350,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",2007-12-17,12월,김대성..,http://dsol.co.kr/bbs/board.php?bo_table=pds,부산광역시
유가증권,한전KPS,051600,전기 및 통신 공사업,전기 및 통신 공사업,2007-12-14,12월,김홍연,http://www.kps.co.kr,전라남도
코스닥,엑시온그룹,069920,무점포 소매업,무점포 소매업,2007-12-05,12월,이승철..,http://www.isecommerce.co.kr,서울특별시
코스닥,알에프세미,096610,반도체 제조업,반도체 제조업,2007-11-20,12월,반재용,http://www.rfsemi.co.kr,전북특별자치도
코스닥,디엔에프,092070,기타 화학제품 제조업,기타 화학제품 제조업,2007-11-16,12월,신재호,http://www.dnfsolution.com,대전광역시
코스닥,일진파워,094820,전기 및 통신 공사업,전기 및 통신 공사업,2007-11-06,12월,이광섭,http://ijeng.com,울산광역시
코스닥,비엠티,086670,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2007-11-02,12월,윤종찬,http://superlok.com,부산광역시
유가증권,기신정기,092440,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2007-10-30,03월,윤현도,http://www.kishin.com,인천광역시
코스닥,이엠코리아,095190,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,2007-10-29,12월,배진기,http://www.yesemk.com,경상남도
유가증권,KSS해운,044450,해상 운송업,해상 운송업,2007-10-26,12월,박찬도,http://www.kssline.com,서울특별시
유가증권,효성 ITX,094280,기타 사업지원 서비스업,기타 사업지원 서비스업,2007-10-25,12월,남경환..,http://www.hyosungitx.com,서울특별시
코스닥,현우산업,092300,전자부품 제조업,전자부품 제조업,2007-10-24,12월,문병선..,없음,인천광역시
유가증권,유나이티드,033270,의약품 제조업,의약품 제조업,2007-10-23,12월,강덕영,http://www.kup.co.kr,세종특별자치시
코스닥,케이알엠,093640,반도체 제조업,반도체 제조업,2007-10-19,12월,박광식,http://www.tamulm.com,서울특별시
유가증권,디아이씨,092200,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2007-10-18,12월,김정렬,http://dicorp.co.kr,울산광역시
코스닥,에스에너지,095910,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2007-10-16,12월,홍성민,http://www.s-energy.co.kr,경기도
코스닥,성우전자,081580,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2007-10-12,12월,조일현..,http://www.swei.co.kr,경기도
코스닥,엘엠에스,073110,전자부품 제조업,전자부품 제조업,2007-10-12,12월,나우주..,없음,경기도
코스닥,제이엠티,094970,전자부품 제조업,전자부품 제조업,2007-10-12,12월,정수연..,없음,경기도
코스닥,오디텍,080520,반도체 제조업,반도체 제조업,2007-10-08,12월,박병근,http://www.od-tech.com,전북특별자치도
코스닥,ISC,095340,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2007-10-01,12월,김정렬..,http://isc21.kr,경기도
코스닥,네오티스,085910,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2007-10-01,12월,권상훈,http://www.neotis.co.kr,경기도
코스닥,미래나노텍,095500,플라스틱제품 제조업,플라스틱제품 제조업,2007-10-01,12월,김철영,없음,충청북도
코스닥,상보,027580,플라스틱제품 제조업,플라스틱제품 제조업,2007-10-01,12월,김상근,http://www.sangbogroup.com,경기도
유가증권,CJ제일제당,097950,기타 식품 제조업,기타 식품 제조업,2007-09-28,12월,손경식..,http://www.cj.co.kr,서울특별시
코스닥,바이오톡스텍,086040,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2007-09-21,12월,강종구,http://www.biotoxtech.com,충청북도
유가증권,팬오션,028670,해상 운송업,해상 운송업,2007-09-21,12월,김홍국..,http://www.panocean.com,서울특별시
코스닥,옴니시스템,057540,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2007-09-19,12월,박혜린,http://www.omnisystem.co.kr,경기도
코스닥,푸른기술,094940,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시
코스닥,웨이브일렉트로,095270,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2007-09-12,12월,박천석..,http://www.wavetc.com,경기도
유가증권,HJ중공업,097230,토목 건설업,토목 건설업,2007-08-31,12월,김완석..,http://www.hjsc.co.kr,부산광역시
코스닥,빅솔론,093190,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,2007-08-20,12월,노현철..,http://www.bixolon.com,경기도
유가증권,JW홀딩스,096760,기타 금융업,기타 금융업,2007-07-31,12월,이경하..,http://jw-holdings.co.kr,경기도
코스닥,S&K폴리텍,091340,전자부품 제조업,전자부품 제조업,2007-07-30,12월,이민형,http://www.snkpolytec.com,경기도
유가증권,SK이노베이션,096770,석유 정제품 제조업,석유 정제품 제조업,2007-07-25,12월,추형욱,http://www.SKinnovation.com,서울특별시
코스닥,율호,072770,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007-07-25,12월,이정남..,http://www.neodian.co.kr,서울특별시
코스닥,갤럭시아머니트리,094480,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2007-07-20,12월,신동훈,http://www.galaxiamoneytree.co.kr,서울특별시
코스닥,에코프로,086520,기타 금융업,기타 금융업,2007-07-20,12월,송호준,http://www.ecopro.co.kr,충청북도
코스닥,대산F&B,065150,음·식료품 및 담배 도매업,음·식료품 및 담배 도매업,2007-07-18,12월,김상욱,http://daesanfnb.co.kr/,대전광역시
코스닥,컴투스,078340,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2007-07-06,12월,남재관,http://com2us.com/corporation,서울특별시
코스닥,네오위즈,095660,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2007-07-02,12월,김승철..,http://www.neowizgames.com,경기도
유가증권,삼성카드,029780,기타 금융업,기타 금융업,2007-06-27,12월,김이태,http://www.samsungcard.co.kr,서울특별시
코스닥,앤씨앤,092600,반도체 제조업,반도체 제조업,2007-06-26,12월,최종현,http://nc-and.com,경기도
코스닥,엔텔스,069410,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2007-06-20,12월,최일규,http://www.ntels.com,서울특별시
유가증권,알루코,001780,1차 비철금속 제조업,1차 비철금속 제조업,2007-06-07,12월,박진우,http://www.aluko.co.kr,대전광역시
코스닥,풍강,093380,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도
유가증권,웅진씽크빅,095720,초등 교육기관,초등 교육기관,2007-05-31,12월,윤승현,http://www.wjthinkbig.com,경기도
코스닥,동국제약,086450,의약품 제조업,의약품 제조업,2007-05-29,12월,송준호,http://www.dkpharm.co.kr,서울특별시
코스닥,케이프,064820,선박 및 보트 건조업,선박 및 보트 건조업,2007-05-29,12월,최철은,http://www.cape.co.kr,경상남도
코스닥,상신이디피,091580,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2007-05-23,12월,김일부..,http://www.ssedp.co.kr,충청남도
코스닥,한라IMS,092460,선박 및 보트 건조업,선박 및 보트 건조업,2007-05-22,12월,지석준..,http://www.hanlalevel.co.kr,부산광역시
코스닥,에프알텍,073540,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2007-05-18,12월,남재국,http://www.frtek.co.kr,경기도
코스닥,이엠텍,091120,전자부품 제조업,전자부품 제조업,2007-05-02,12월,정승규,http://www.em-tech.co.kr,경상남도
코스닥,참좋은여행,094850,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,2007-04-30,12월,이종혁..,http://www.verygoodtourcompany.com,서울특별시
코스닥,네오리진,094860,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2007-04-16,12월,첸보(..,http://www.neorigin.com,서울특별시
유가증권,맵스리얼티1,094800,신탁업 및 집합투자업,신탁업 및 집합투자업,2007-04-09,12월,미래에..,http://www.miraeasset.com,서울특별시
코스닥,LS증권,078020,금융 지원 서비스업,금융 지원 서비스업,2007-02-21,12월,김원규,http://www.ls-sec.co.kr,서울특별시
코스닥,매커스,093520,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2007-02-12,12월,신동철..,http://www.makus.co.kr,서울특별시
코스닥,나노캠텍,091970,플라스틱제품 제조업,플라스틱제품 제조업,2007-01-30,12월,신해용,http://www.nanosbiz.com,경기도
코스닥,네오팜,092730,기타 화학제품 제조업,기타 화학제품 제조업,2007-01-30,12월,김양수,http://neopharm.co.kr,대전광역시
코스닥,오스코텍,039200,의약품 제조업,의약품 제조업,2007-01-17,12월,윤태영..,http://www.oscotec.com,경기도
코스닥,켐트로닉스,089010,기타 화학제품 제조업,기타 화학제품 제조업,2007-01-17,12월,김응수,http://www.chemtronics.co.kr,세종특별자치시
코스닥,제이스텍,090470,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2007-01-10,12월,정재송,http://www.astjetec.co.kr,충청남도
코스닥,동아엘텍,088130,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2007-01-03,12월,박재규..,http://www.dongaeltek.co.kr,경기도
유가증권,메타랩스,090370,봉제의복 제조업,봉제의복 제조업,2006-12-26,12월,하지성,http://www.metalabs.co.kr ,서울특별시
유가증권,후성,093370,기초 화학물질 제조업,기초 화학물질 제조업,2006-12-22,12월,김용민,http://www.foosungchem.com ,경기도
코스닥,휴온스글로벌,084110,의약품 제조업,의약품 제조업,2006-12-19,12월,Son..,http://www.huonsglobal.com,경기도
코스닥,케이씨티,089150,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2006-12-13,12월,강창귀..,http://www.kctinc.co.kr,경기도
코스닥,파트론,091700,전자부품 제조업,전자부품 제조업,2006-12-13,12월,Kim..,http://www.partron.co.kr,경기도
코스닥,유니테스트,086390,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2006-12-05,12월,김종현..,http://www.uni-test.com,경기도
코스닥,휴림로봇,090710,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2006-12-05,12월,김봉관,http://www.dstrobot.com,충청남도
유가증권,LF,093050,봉제의복 제조업,봉제의복 제조업,2006-12-01,12월,오규식..,http://www.lfcorp.com,서울특별시
코스닥,에스에이티,060540,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2006-11-28,12월,정성원,http://www.satech.co.kr,경기도
코스닥,큐에스아이,066310,반도체 제조업,반도체 제조업,2006-11-24,12월,이청대,http://www.qsilaser.com,충청남도
코스닥,멀티캠퍼스,067280,기타 교육기관,기타 교육기관,2006-11-16,12월,정석목,http://www.multicampus.com,서울특별시
유가증권,주연테크,044380,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,2006-11-15,12월,김희라,http://www.jooyon.co.kr,서울특별시
유가증권,코스맥스비티아이,044820,기타 금융업,기타 금융업,2006-11-13,12월,허민호..,http://www.cosmax.com,경기도
코스닥,코세스,089890,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2006-11-08,12월,박명순,http://www.koses.co.kr,경기도
유가증권,인천도시가스,034590,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,2006-11-07,12월,정진혁,http://www.icgas.co.kr,인천광역시
코스닥,성창오토텍,080470,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2006-11-03,12월,고빅터..,http://www.sc-autotech.com,경기도
코스닥,넥스턴바이오,089140,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2006-11-01,12월,이주한,http://www.nexturn.co.kr,경기도
코스닥,제이티,089790,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2006-10-27,12월,유홍준..,http://www.jtcorp.co.kr,충청남도
코스닥,아이윈,090150,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2006-10-20,12월,신규진..,http://www.kwangjinwintec.com,부산광역시
코스닥,이녹스,088390,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2006-10-20,12월,박정진,http://www.innoxcorp.com,충청남도
유가증권,삼정펄프,009770,"펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",2006-10-17,12월,전성오,http://www.sjpulp.com,경기도
유가증권,KEC,092220,반도체 제조업,반도체 제조업,2006-10-16,12월,배석홍,http://www.kec.co.kr,서울특별시
유가증권,KPX홀딩스,092230,기초 화학물질 제조업,기초 화학물질 제조업,2006-10-12,12월,양준영,http://www.kpxholdings.com,서울특별시
코스닥,THE E&M,089230,기타 정보 서비스업,기타 정보 서비스업,2006-10-10,12월,신환률..,http://www.theenm.com,서울특별시
코스닥,바텍,043150,의료용 기기 제조업,의료용 기기 제조업,2006-09-29,12월,황규호,http://www.vatech.co.kr,경기도
